#EXUDYN parameter variation results file:models\Curriculum-Learning\SP\PPO_CL_Var1_ResultsVar.txt
#results stored columnwise for every parameter and individual
#Exudyn version = 1.7.0; Python3.9.11; Windows AVX2 FLOAT64; Windows10 V10.0.19045; AMD64; Intel64 Family 6 Model 186 Stepping 2, GenuineIntel(processing=multiprocessing.Pool, numberOfThreads=20)
#stableBaselines3 version = 1.8.0; torch version = 2.1.1+cpu
#
#columns:
#globalIndex,value,controlValues_00,controlValues_01,controlValues_10,controlValues_11,controlValues_20,controlValues_21,decaySteps_0,decaySteps_1,decaySteps_2,case,computationIndex
#parameter ranges [format: (begin, end, numberOfVariations) or list, parameters separated with ";"]:
#(1, 5, 5);(2, 10, 5);[0];(2, 6, 3);[0];[0];[0];(3000, 8000, 6);(6000, 16000, 6);(1, 5, 5)
21, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 3000.0, 14000.0, 2, 21
22, (50, 28160), 1, 2.0, 0, 2.0, 0, 0, 0, 3000.0, 14000.0, 3, 22
23, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 3000.0, 14000.0, 4, 23
24, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 3000.0, 14000.0, 5, 24
25, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 3000.0, 16000.0, 1, 25
26, (50, 32000), 1, 2.0, 0, 2.0, 0, 0, 0, 3000.0, 16000.0, 2, 26
27, (50, 29440), 1, 2.0, 0, 2.0, 0, 0, 0, 3000.0, 16000.0, 3, 27
28, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 3000.0, 16000.0, 4, 28
29, (50, 21760), 1, 2.0, 0, 2.0, 0, 0, 0, 3000.0, 16000.0, 5, 29
30, (50, 29440), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 6000.0, 1, 30
31, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 6000.0, 2, 31
32, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 6000.0, 3, 32
33, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 6000.0, 4, 33
34, (50, 15360), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 6000.0, 5, 34
35, (50, 30720), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 8000.0, 1, 35
36, (50, 23040), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 8000.0, 2, 36
37, (50, 24320), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 8000.0, 3, 37
38, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 8000.0, 4, 38
39, (50, 21760), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 8000.0, 5, 39
40, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 10000.0, 1, 40
41, (50, 23040), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 10000.0, 2, 41
42, (50, 16640), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 10000.0, 3, 42
43, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 10000.0, 4, 43
44, (50, 21760), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 10000.0, 5, 44
45, (50, 17920), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 12000.0, 1, 45
46, (50, 23040), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 12000.0, 2, 46
47, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 12000.0, 3, 47
48, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 12000.0, 4, 48
49, (50, 19200), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 12000.0, 5, 49
50, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 14000.0, 1, 50
51, (50, 23040), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 14000.0, 2, 51
52, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 14000.0, 3, 52
53, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 14000.0, 4, 53
54, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 14000.0, 5, 54
55, (50, 34560), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 16000.0, 1, 55
56, (50, 28160), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 16000.0, 2, 56
57, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 16000.0, 3, 57
58, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 16000.0, 4, 58
59, (50, 24320), 1, 2.0, 0, 2.0, 0, 0, 0, 4000.0, 16000.0, 5, 59
60, (50, 29440), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 6000.0, 1, 60
61, (50, 23040), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 6000.0, 2, 61
62, (50, 30720), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 6000.0, 3, 62
63, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 6000.0, 4, 63
64, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 6000.0, 5, 64
65, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 8000.0, 1, 65
66, (50, 28160), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 8000.0, 2, 66
67, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 8000.0, 3, 67
68, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 8000.0, 4, 68
69, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 8000.0, 5, 69
70, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 10000.0, 1, 70
71, (50, 23040), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 10000.0, 2, 71
72, (50, 24320), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 10000.0, 3, 72
73, (50, 21760), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 10000.0, 4, 73
74, (50, 21760), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 10000.0, 5, 74
75, (50, 35840), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 12000.0, 1, 75
76, (50, 23040), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 12000.0, 2, 76
77, (50, 29440), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 12000.0, 3, 77
78, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 12000.0, 4, 78
79, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 12000.0, 5, 79
80, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 14000.0, 1, 80
81, (50, 23040), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 14000.0, 2, 81
82, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 14000.0, 3, 82
83, (50, 16640), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 14000.0, 4, 83
84, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 14000.0, 5, 84
85, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 16000.0, 1, 85
86, (50, 23040), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 16000.0, 2, 86
87, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 16000.0, 3, 87
88, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 16000.0, 4, 88
89, (50, 21760), 1, 2.0, 0, 2.0, 0, 0, 0, 5000.0, 16000.0, 5, 89
90, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 6000.0, 1, 90
91, (50, 28160), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 6000.0, 2, 91
92, (50, 29440), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 6000.0, 3, 92
93, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 6000.0, 4, 93
94, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 6000.0, 5, 94
95, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 8000.0, 1, 95
96, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 8000.0, 2, 96
97, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 8000.0, 3, 97
98, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 8000.0, 4, 98
99, (50, 24320), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 8000.0, 5, 99
100, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 10000.0, 1, 100
101, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 10000.0, 2, 101
102, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 10000.0, 3, 102
103, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 10000.0, 4, 103
104, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 10000.0, 5, 104
105, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 12000.0, 1, 105
106, (50, 23040), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 12000.0, 2, 106
107, (50, 29440), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 12000.0, 3, 107
108, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 12000.0, 4, 108
109, (50, 21760), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 12000.0, 5, 109
110, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 14000.0, 1, 110
111, (47, 23040), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 14000.0, 2, 111
112, (50, 19200), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 14000.0, 3, 112
113, (50, 19200), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 14000.0, 4, 113
114, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 14000.0, 5, 114
115, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 16000.0, 1, 115
116, (50, 19200), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 16000.0, 2, 116
117, (50, 24320), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 16000.0, 3, 117
118, (50, 33280), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 16000.0, 4, 118
119, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 6000.0, 16000.0, 5, 119
120, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 6000.0, 1, 120
121, (47, 34560), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 6000.0, 2, 121
122, (50, 19200), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 6000.0, 3, 122
123, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 6000.0, 4, 123
124, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 6000.0, 5, 124
125, (50, 29440), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 8000.0, 1, 125
126, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 8000.0, 2, 126
127, (50, 32000), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 8000.0, 3, 127
128, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 8000.0, 4, 128
129, (50, 28160), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 8000.0, 5, 129
130, (50, 30720), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 10000.0, 1, 130
131, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 10000.0, 2, 131
132, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 10000.0, 3, 132
133, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 10000.0, 4, 133
134, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 10000.0, 5, 134
135, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 12000.0, 1, 135
136, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 12000.0, 2, 136
137, (50, 29440), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 12000.0, 3, 137
138, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 12000.0, 4, 138
139, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 12000.0, 5, 139
140, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 14000.0, 1, 140
141, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 14000.0, 2, 141
142, (50, 19200), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 14000.0, 3, 142
143, (50, 32000), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 14000.0, 4, 143
144, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 14000.0, 5, 144
145, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 16000.0, 1, 145
146, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 16000.0, 2, 146
147, (50, 23040), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 16000.0, 3, 147
148, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 16000.0, 4, 148
149, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 7000.0, 16000.0, 5, 149
150, (50, 16640), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 6000.0, 1, 150
151, (50, 15360), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 6000.0, 2, 151
152, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 6000.0, 3, 152
153, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 6000.0, 4, 153
154, (50, 21760), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 6000.0, 5, 154
155, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 8000.0, 1, 155
156, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 8000.0, 2, 156
157, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 8000.0, 3, 157
158, (50, 32000), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 8000.0, 4, 158
159, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 8000.0, 5, 159
160, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 10000.0, 1, 160
161, (50, 23040), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 10000.0, 2, 161
162, (50, 23040), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 10000.0, 3, 162
163, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 10000.0, 4, 163
164, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 10000.0, 5, 164
165, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 12000.0, 1, 165
166, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 12000.0, 2, 166
167, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 12000.0, 3, 167
168, (50, 19200), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 12000.0, 4, 168
169, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 12000.0, 5, 169
170, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 14000.0, 1, 170
171, (50, 30720), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 14000.0, 2, 171
172, (50, 29440), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 14000.0, 3, 172
173, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 14000.0, 4, 173
174, (50, 20480), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 14000.0, 5, 174
175, (50, 17920), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 16000.0, 1, 175
176, (50, 33280), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 16000.0, 2, 176
177, (50, 26880), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 16000.0, 3, 177
178, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 16000.0, 4, 178
179, (50, 25600), 1, 2.0, 0, 2.0, 0, 0, 0, 8000.0, 16000.0, 5, 179
180, (50, 19200), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 6000.0, 1, 180
181, (50, 23040), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 6000.0, 2, 181
182, (50, 20480), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 6000.0, 3, 182
183, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 6000.0, 4, 183
184, (50, 28160), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 6000.0, 5, 184
185, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 8000.0, 1, 185
186, (50, 33280), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 8000.0, 2, 186
187, (50, 28160), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 8000.0, 3, 187
188, (50, 20480), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 8000.0, 4, 188
189, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 8000.0, 5, 189
190, (50, 20480), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 10000.0, 1, 190
191, (50, 30720), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 10000.0, 2, 191
192, (50, 19200), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 10000.0, 3, 192
193, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 10000.0, 4, 193
194, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 10000.0, 5, 194
195, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 12000.0, 1, 195
196, (50, 23040), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 12000.0, 2, 196
197, (50, 20480), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 12000.0, 3, 197
198, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 12000.0, 4, 198
199, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 12000.0, 5, 199
200, (50, 26880), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 14000.0, 1, 200
201, (50, 23040), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 14000.0, 2, 201
202, (50, 29440), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 14000.0, 3, 202
203, (50, 20480), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 14000.0, 4, 203
204, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 14000.0, 5, 204
205, (50, 16640), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 16000.0, 1, 205
206, (50, 19200), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 16000.0, 2, 206
207, (50, 28160), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 16000.0, 3, 207
208, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 16000.0, 4, 208
209, (50, 29440), 1, 2.0, 0, 4.0, 0, 0, 0, 3000.0, 16000.0, 5, 209
210, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 6000.0, 1, 210
211, (50, 26880), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 6000.0, 2, 211
212, (50, 23040), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 6000.0, 3, 212
213, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 6000.0, 4, 213
214, (50, 19200), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 6000.0, 5, 214
215, (50, 21760), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 8000.0, 1, 215
216, (45, 35840), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 8000.0, 2, 216
217, (50, 26880), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 8000.0, 3, 217
218, (50, 30720), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 8000.0, 4, 218
219, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 8000.0, 5, 219
220, (50, 20480), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 10000.0, 1, 220
221, (48, 23040), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 10000.0, 2, 221
222, (50, 19200), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 10000.0, 3, 222
223, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 10000.0, 4, 223
224, (50, 21760), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 10000.0, 5, 224
225, (50, 16640), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 12000.0, 1, 225
226, (50, 28160), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 12000.0, 2, 226
227, (50, 29440), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 12000.0, 3, 227
228, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 12000.0, 4, 228
229, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 12000.0, 5, 229
230, (50, 20480), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 14000.0, 1, 230
231, (48, 23040), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 14000.0, 2, 231
232, (50, 28160), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 14000.0, 3, 232
233, (50, 21760), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 14000.0, 4, 233
234, (50, 24320), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 14000.0, 5, 234
235, (50, 20480), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 16000.0, 1, 235
236, (50, 26880), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 16000.0, 2, 236
237, (50, 20480), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 16000.0, 3, 237
238, (50, 20480), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 16000.0, 4, 238
239, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 4000.0, 16000.0, 5, 239
240, (50, 20480), 1, 2.0, 0, 4.0, 0, 0, 0, 5000.0, 6000.0, 1, 240
241, (50, 19200), 1, 2.0, 0, 4.0, 0, 0, 0, 5000.0, 6000.0, 2, 241
242, (50, 23040), 1, 2.0, 0, 4.0, 0, 0, 0, 5000.0, 6000.0, 3, 242
243, (50, 21760), 1, 2.0, 0, 4.0, 0, 0, 0, 5000.0, 6000.0, 4, 243
244, (48, 29440), 1, 2.0, 0, 4.0, 0, 0, 0, 5000.0, 6000.0, 5, 244
245, (50, 20480), 1, 2.0, 0, 4.0, 0, 0, 0, 5000.0, 8000.0, 1, 245
246, (50, 34560), 1, 2.0, 0, 4.0, 0, 0, 0, 5000.0, 8000.0, 2, 246
247, (50, 29440), 1, 2.0, 0, 4.0, 0, 0, 0, 5000.0, 8000.0, 3, 247
248, (50, 25600), 1, 2.0, 0, 4.0, 0, 0, 0, 5000.0, 8000.0, 4, 248
249, (50, 24320), 1, 2.0, 0, 4.0, 0, 0, 0, 5000.0, 8000.0, 5, 249
250, (50, 21760), 1, 2.0, 0, 4.0, 0, 0, 0, 5000.0, 10000.0, 1, 250
251, (50, 26880), 1, 2.0, 0, 4.0, 0, 0, 0, 5000.0, 10000.0, 2, 251
252, (50, 29440), 1, 2.0, 0, 4.0, 0, 0, 0, 5000.0, 10000.0, 3, 252
