#EXUDYN parameter variation results file:SinglePendulum_SAC_r2_Model0_SAC200000tests2023_08_18_11h45m39s.txt
#results stored columnwise for every parameter and individual
#Exudyn version = 1.6.103.dev1; Python3.9.15; Windows AVX2 FLOAT64; Windows10 V10.0.19044; AMD64; Intel64 Family 6 Model 151 Stepping 5, GenuineIntel(processing=multiprocessing.Pool, numberOfThreads=12)
#
#columns:
#globalIndex,value,computationIndex
#parameter ranges [format: (begin, end, numberOfVariations) or list, parameters separated with ";"]:
#
0, (0, 0.04314942281635537, [0.04314942281635537, -2.137321088031432]), -1.75, -6.0, 0
1, (0, 0.04308674016756963, [0.04308674016756963, -2.163516760470185]), -1.75, -5.878787878787879, 1
2, (0, 0.04295722961302077, [0.04295722961302077, -2.1511091319803874]), -1.75, -5.757575757575758, 2
3, (0, 0.04287633260054186, [0.04287633260054186, -2.13981047784109]), -1.75, -5.636363636363637, 3
4, (0, 0.04270143585194144, [0.04270143585194144, -2.1277441023338963]), -1.75, -5.515151515151516, 4
5, (0, 0.04252464174603886, [0.04252464174603886, -2.109015241244189]), -1.75, -5.393939393939394, 5
6, (0, 0.04250748888885892, [0.04250748888885892, -2.1201151719535343]), -1.75, -5.2727272727272725, 6
7, (0, 0.042380672110760104, [0.042380672110760104, -2.1018236172292943]), -1.75, -5.151515151515151, 7
8, (0, 0.07542489348418824, [0.07542489348418824, -2.220498763914614]), -1.75, -5.03030303030303, 8
9, (0, 0.07532982951136077, [0.07532982951136077, -2.229564059322713]), -1.75, -4.909090909090909, 9
10, (0, 0.042056904791626784, [0.042056904791626784, -2.0962835536567623]), -1.75, -4.787878787878788, 10
11, (0, 0.07489147373705493, [0.07489147373705493, -2.210180744027059]), -1.75, -4.666666666666666, 11
12, (0, 0.0747393631539732, [0.0747393631539732, -2.1971587580695626]), -1.75, -4.545454545454545, 12
13, (0, 0.07452573985514287, [0.07452573985514287, -2.1766347378595445]), -1.75, -4.424242424242424, 13
14, (0, 0.07440861241871753, [0.07440861241871753, -2.177872829219392]), -1.75, -4.303030303030303, 14
15, (0, 0.07420007742234445, [0.07420007742234445, -2.168008233019672]), -1.75, -4.181818181818182, 15
16, (0, 0.07411352267798746, [0.07411352267798746, -2.166741603227415]), -1.75, -4.0606060606060606, 16
17, (0, 0.07376234250450257, [0.07376234250450257, -2.1409765509356107]), -1.75, -3.9393939393939394, 17
18, (0, 0.07363278968212893, [0.07363278968212893, -2.130673476689158]), -1.75, -3.8181818181818183, 18
19, (0, 0.07339814779028116, [0.07339814779028116, -2.1080188849474295]), -1.75, -3.696969696969697, 19
20, (0, 0.07339557179026654, [0.07339557179026654, -2.123486469209249]), -1.75, -3.5757575757575757, 20
21, (0, 0.07312751279298517, [0.07312751279298517, -2.0965568005859825]), -1.75, -3.4545454545454546, 21
22, (0, 0.11458240240027863, [0.11458240240027863, -2.2062499581301673]), -1.75, -3.333333333333333, 22
23, (0, 0.07291975774058879, [0.07291975774058879, -2.0948371906011056]), -1.75, -3.212121212121212, 23
24, (0, 0.11406107078327486, [0.11406107078327486, -2.1690984168913574]), -1.75, -3.090909090909091, 24
25, (0, 0.11370170472554024, [0.11370170472554024, -2.150147457137953]), -1.75, -2.9696969696969697, 25
26, (0, 0.11364029586600988, [0.11364029586600988, -2.1529979808966635]), -1.75, -2.8484848484848486, 26
27, (0, 0.11362045959577854, [0.11362045959577854, -2.1637374306153223]), -1.75, -2.727272727272727, 27
28, (0, 0.11323417242464767, [0.11323417242464767, -2.1267092174752276]), -1.75, -2.606060606060606, 28
29, (0, 0.11305223731566028, [0.11305223731566028, -2.121357589333186]), -1.75, -2.484848484848485, 29
30, (0, 0.11287748686578249, [0.11287748686578249, -2.112860676743071]), -1.75, -2.3636363636363633, 30
31, (0, 0.11279444758174785, [0.11279444758174785, -2.1124764751037897]), -1.75, -2.242424242424242, 31
32, (0, 0.16240343061300622, [0.16240343061300622, -2.1703283815634684]), -1.75, -2.121212121212121, 32
33, (0, 0.1621440894159234, [0.1621440894159234, -2.163756909778601]), -1.75, -2.0, 33
34, (0, 0.16176623459140135, [0.16176623459140135, -2.132736174408905]), -1.75, -1.878787878787879, 34
35, (0, 0.16152563268368525, [0.16152563268368525, -2.1171833828253]), -1.75, -1.7575757575757578, 35
36, (0, 0.16164053606045475, [0.16164053606045475, -2.1389832812437386]), -1.75, -1.6363636363636367, 36
37, (0, 0.21982955778091054, [0.21982955778091054, -2.1814169912160097]), -1.75, -1.5151515151515147, 37
38, (0, 0.16114478171114038, [0.16114478171114038, -2.1076362909813477]), -1.75, -1.3939393939393936, 38
39, (0, 0.21945047171404913, [0.21945047171404913, -2.171789897989336]), -1.75, -1.2727272727272725, 39
40, (0, 0.21909541133866398, [0.21909541133866398, -2.146889647223774]), -1.75, -1.1515151515151514, 40
41, (0, 0.21856220347910932, [0.21856220347910932, -2.110876651052356]), -1.75, -1.0303030303030303, 41
42, (0, 0.2858391688346714, [0.2858391688346714, -2.1851598681599675]), -1.75, -0.9090909090909092, 42
43, (0, 0.21836545602370963, [0.21836545602370963, -2.1053419043838217]), -1.75, -0.7878787878787881, 43
44, (0, 0.2853011944531743, [0.2853011944531743, -2.1577944269747444]), -1.75, -0.6666666666666661, 44
45, (0, 0.2850942060917619, [0.2850942060917619, -2.1476189317981245]), -1.75, -0.545454545454545, 45
46, (0, 0.3604092271708745, [0.3604092271708745, -2.1758372815255487]), -1.75, -0.42424242424242387, 46
47, (0, 0.3604504306468007, [0.3604504306468007, -2.1782021906068154]), -1.75, -0.30303030303030276, 47
48, (0, 0.35996759146010904, [0.35996759146010904, -2.1518002583538527]), -1.75, -0.18181818181818166, 48
49, (0, 0.3593004579965168, [0.3593004579965168, -2.1145869321158215]), -1.75, -0.06060606060606055, 49
50, (0, 0.35901403154229294, [0.35901403154229294, -2.0969752802576855]), -1.75, 0.06060606060606055, 50
51, (0, 0.4438033959280596, [0.4438033959280596, -2.1650630466062317]), -1.75, 0.18181818181818166, 51
52, (0, 0.44286422916759477, [0.44286422916759477, -2.1196949620754157]), -1.75, 0.30303030303030276, 52
53, (0, 0.5356715771164259, [0.5356715771164259, -2.1510576772534384]), -1.75, 0.42424242424242475, 53
54, (0, 0.5363232355323616, [0.5363232355323616, -2.1738959261349975]), -1.75, 0.5454545454545459, 54
55, (0, 0.5354052202004351, [0.5354052202004351, -2.123971790374357]), -1.75, 0.666666666666667, 55
56, (0, 0.5350964402788999, [0.5350964402788999, -2.103139104729659]), -1.75, 0.7878787878787881, 56
57, (0, 0.6371374943505055, [0.6371374943505055, -2.1540151213950964]), -1.75, 0.9090909090909092, 57
58, (0, 0.7471995387050643, [0.7471995387050643, -2.177392190948705]), -1.75, 1.0303030303030303, 58
59, (0, 0.7467005442028642, [0.7467005442028642, -2.151852078617538]), -1.75, 1.1515151515151514, 59
60, (0, 0.8657842861628426, [0.8657842861628426, -2.181542866587034]), -1.75, 1.2727272727272734, 60
61, (0, 0.8655226560394199, [0.8655226560394199, -2.159801924841235]), -1.75, 1.3939393939393945, 61
62, (0, 0.8643830915437312, [0.8643830915437312, -2.107753296793606]), -1.75, 1.5151515151515156, 62
63, (0, 0.9921702360458681, [0.9921702360458681, -2.1380888860545046]), -1.75, 1.6363636363636367, 63
64, (0, 0.9918582373335021, [0.9918582373335021, -2.106457695041032]), -1.75, 1.7575757575757578, 64
65, (0, 1.1274005428145148, [1.1274005428145148, -2.1027517980118846]), -1.75, 1.878787878787879, 65
66, (0, 1.1280592664270843, [1.1280592664270843, -2.105489372864858]), -1.75, 2.0, 66
67, (0, 1.4276115551954889, [1.4276115551954889, -2.193948418900885]), -1.75, 2.121212121212121, 67
68, (0, 1.5897635043374645, [1.5897635043374645, -2.171328866631454]), -1.75, 2.242424242424242, 68
69, (0, 1.5903269641719717, [1.5903269641719717, -2.184962716575788]), -1.75, 2.3636363636363633, 69
70, (0, 1.7614245213775175, [1.7614245213775175, -2.182038740841796]), -1.75, 2.4848484848484844, 70
71, (0, 1.941758250813413, [1.941758250813413, -2.1946394936515574]), -1.75, 2.6060606060606055, 71
72, (0, 2.1279743432337836, [2.1279743432337836, -2.1122383414701793]), -1.75, 2.7272727272727266, 72
73, (0, 2.5320066815875593, [2.5320066815875593, -2.173985027972348]), -1.75, 2.8484848484848495, 73
74, (0, 2.7451194858579124, [2.7451194858579124, -2.1036154864887253]), -1.75, 2.9696969696969706, 74
75, (0, 3.9484705852927577, [3.9484705852927577, -2.162616049179206]), -1.75, 3.0909090909090917, 75
76, (0, 5.068850897728947, [5.068850897728947, -2.1805154971149374]), -1.75, 3.212121212121213, 76
77, (0, 4.4926433261501275, [4.4926433261501275, -2.1366286482955643]), -1.75, 3.333333333333334, 77
78, (0, 6.664137693690547, [6.664137693690547, -2.119679821762622]), -1.75, 3.454545454545455, 78
79, (0, 9.80225805442449, [9.80225805442449, -2.1648962685490303]), -1.75, 3.575757575757576, 79
80, (0, 9.904910640945296, [9.904910640945296, -2.1304666427882792]), -1.75, 3.6969696969696972, 80
81, (0, 6.269906703852365, [6.269906703852365, -2.257492222905664]), -1.75, 3.8181818181818183, 81
82, (0, 5.532822281218968, [5.532822281218968, -2.156377874991945]), -1.75, 3.9393939393939394, 82
83, (0, 5.36637457610545, [5.36637457610545, -2.2066515933252586]), -1.75, 4.0606060606060606, 83
84, (0, 5.269751166965985, [5.269751166965985, -2.2096212680156464]), -1.75, 4.181818181818182, 84
85, (0, 5.208932668247144, [5.208932668247144, -2.143654704312167]), -1.75, 4.303030303030303, 85
86, (0, 6.450258540086298, [6.450258540086298, -2.1650910803637737]), -1.75, 4.424242424242424, 86
87, (0, 7.151404292288561, [7.151404292288561, -2.1807632053430885]), -1.75, 4.545454545454545, 87
88, (0, 6.961984172959655, [6.961984172959655, -2.1064086047785535]), -1.75, 4.666666666666668, 88
89, (0, 7.1317971515830925, [7.1317971515830925, -2.1677284977374693]), -1.75, 4.787878787878789, 89
90, (0, 7.0276671813029274, [7.0276671813029274, -2.1281934261419924]), -1.75, 4.90909090909091, 90
91, (0, 7.1392235292174275, [7.1392235292174275, -2.186163449642701]), -1.75, 5.030303030303031, 91
92, (0, 7.032764861423606, [7.032764861423606, -2.136284110925861]), -1.75, 5.151515151515152, 92
93, (0, 7.137055200304775, [7.137055200304775, -2.190096700815566]), -1.75, 5.272727272727273, 93
94, (0, 7.062724490177518, [7.062724490177518, -2.1540116996915706]), -1.75, 5.3939393939393945, 94
95, (0, 7.117675600647877, [7.117675600647877, -2.1708221968597803]), -1.75, 5.515151515151516, 95
96, (0, 6.99742072898712, [6.99742072898712, -2.131391128495668]), -1.75, 5.636363636363637, 96
97, (0, 7.010163012234003, [7.010163012234003, -2.133292247498316]), -1.75, 5.757575757575758, 97
98, (0, 7.103759061332818, [7.103759061332818, -2.179338562392939]), -1.75, 5.878787878787879, 98
